ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,err
io.github.shanqiang-sq:jstream,1.0.23,shanqiang-sq/jstream,jstream-root-1.0.23,shanqiang-sq/jstream,jstream-root-1.0.23,2be5b4ceb9ebdcca0d7aafe8af54b12d82f1197a,False,True,
io.github.shanqiang-sq:jstream,1.0.29,shanqiang-sq/jstream,jstream-root-1.0.29,shanqiang-sq/jstream,jstream-root-1.0.29,b18b84f2291be1b1ce18e77021ce35b4cbc358d4,False,True,
io.github.shanqiang-sq:jstream,1.0.24,shanqiang-sq/jstream,jstream-root-1.0.24,shanqiang-sq/jstream,jstream-root-1.0.24,0f10189293669561d4ca4cc493ce417534c8298f,False,True,
io.github.shanqiang-sq:jstream,1.0.30,shanqiang-sq/jstream,jstream-root-1.0.30,shanqiang-sq/jstream,jstream-root-1.0.30,6f917ef33c4ddd44232079e70f3ce52cb9e3d403,False,True,
io.github.shanqiang-sq:jstream,2.0.6,shanqiang-sq/jstream,jstream-root-2.0.6,shanqiang-sq/jstream,jstream-root-2.0.6,d332cdf146b670e61ce600c7c9f42870cbfa9a7d,False,True,
io.github.shanqiang-sq:jstream,2.0.0,shanqiang-sq/jstream,jstream-root-2.0.0,shanqiang-sq/jstream,jstream-root-2.0.0,d50ab55cbac19655e6d9c98b9e8105b6d7a035fa,False,True,
io.github.shanqiang-sq:jstream,1.0.17,shanqiang-sq/jstream,jstream-root-1.0.17,shanqiang-sq/jstream,jstream-root-1.0.17,09bcf882b4f20802d7229906d67dee3df59c2cef,False,True,
io.github.shanqiang-sq:jstream,1.0.22,shanqiang-sq/jstream,jstream-root-1.0.22,shanqiang-sq/jstream,jstream-root-1.0.22,536d7f8286398088b41d3f48cc5ecc319a714ea9,False,True,
io.github.shanqiang-sq:jstream,1.0.36,shanqiang-sq/jstream,jstream-root-1.0.36,shanqiang-sq/jstream,jstream-root-1.0.36,df357183b4569a97edd9887e342e809657ab313a,False,True,
io.github.zlika:reproducible-build-maven-plugin,0.16,Zlika/reproducible-build-maven-plugin,v0.16,Zlika/reproducible-build-maven-plugin,v0.16,2c75b916a748b17a5e2d272d97f3db78330eb8e6,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.1.0,micronaut-projects/${artifactId},v4.1.0,micronaut-projects/micronaut-maven-plugin,v4.1.0,5a1bf032a0d89eb70c3294d7bf68248d18b87a17,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.4,micronaut-projects/${artifactId},v4.0.4,micronaut-projects/micronaut-maven-plugin,v4.0.4,9b3541f0b41d6ede58dd0a3fafa566c556d73e87,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.0-M3,micronaut-projects/${artifactId},v4.0.0-M3,micronaut-projects/micronaut-maven-plugin,v4.0.0-M3,f0c56f70337dfc868621447d81c467e93b1018d7,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.2.1,micronaut-projects/${artifactId},v4.2.1,micronaut-projects/micronaut-maven-plugin,v4.2.1,1faf5d3aa52740afd67f27b18fb64b1f8d56e2f1,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.0-M5,micronaut-projects/${artifactId},v4.0.0-M5,micronaut-projects/micronaut-maven-plugin,v4.0.0-M5,f43fd1ce12c259a0aad90725a346e36226ba07e4,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.2,micronaut-projects/${artifactId},v4.0.2,micronaut-projects/micronaut-maven-plugin,v4.0.2,ba92d97093180c19ac4841be6314ec41cf3254b9,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.8,micronaut-projects/${artifactId},v4.0.8,micronaut-projects/micronaut-maven-plugin,v4.0.8,7e93f87c1109812fb57d8b2f94585e5617849994,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.5,micronaut-projects/${artifactId},v4.0.5,micronaut-projects/micronaut-maven-plugin,v4.0.5,9ef5d2dfdefb48d36947603f55b647a9441351e1,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.0-M2,micronaut-projects/${artifactId},v4.0.0-M2,micronaut-projects/micronaut-maven-plugin,v4.0.0-M2,06ec0a00accafc441e4ad2d487df59628d492ca1,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.0-M4,micronaut-projects/${artifactId},v4.0.0-M4,micronaut-projects/micronaut-maven-plugin,v4.0.0-M4,d4df82286df24aa8bf4c371783c8bf2b1555c44a,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.2.0,micronaut-projects/${artifactId},v4.2.0,micronaut-projects/micronaut-maven-plugin,v4.2.0,4575641935c58f19214f4bbe208bd213c5f344e6,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.3,micronaut-projects/${artifactId},v4.0.3,micronaut-projects/micronaut-maven-plugin,v4.0.3,ba1f056aec6f9819951220a203ab6ba1aaa57e81,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.3.1,micronaut-projects/${artifactId},v4.3.1,micronaut-projects/micronaut-maven-plugin,v4.3.1,72da1ec97778c9edbdd3273ddbe1ef9528b8071e,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.6,micronaut-projects/${artifactId},v4.0.6,micronaut-projects/micronaut-maven-plugin,v4.0.6,0970be722670eb50972152d7d867492711ae5865,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.0,micronaut-projects/${artifactId},v4.0.0,micronaut-projects/micronaut-maven-plugin,v4.0.0,f1bce5a9e8b37fb6b9e0f430dfaaf0ae6d7a2fd4,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.3.0,micronaut-projects/${artifactId},v4.3.0,micronaut-projects/micronaut-maven-plugin,v4.3.0,c1cba2e20398c82b9d5d500fc8b5d7e373d7a02e,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.7,micronaut-projects/${artifactId},v4.0.7,micronaut-projects/micronaut-maven-plugin,v4.0.7,bfb450553ef2ec53bd7908295d3d9bdd456bd951,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.1,micronaut-projects/${artifactId},v4.0.1,micronaut-projects/micronaut-maven-plugin,v4.0.1,9e7c85bfd5ee56cca5a7a5081849c2366ca3fa12,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.0.0-M6,micronaut-projects/${artifactId},v4.0.0-M6,micronaut-projects/micronaut-maven-plugin,v4.0.0-M6,02648a8694bbf045efa6ceec1baf7e6381b072fd,True,True,
io.micronaut.maven:micronaut-maven-plugin,4.2.2,micronaut-projects/${artifactId},v4.2.2,micronaut-projects/micronaut-maven-plugin,v4.2.2,f9f616cd185654fbb32c80617f86249df5482f6e,True,True,
io.micronaut.build:micronaut-maven-plugin,3.4.0,micronaut-projects/${artifactId},v3.4.0,micronaut-projects/micronaut-maven-plugin,v3.4.0,dc42bf2ea3dc96f881a4c2ca1f4a9d98b65996d5,True,True,
io.micronaut.build:micronaut-maven-plugin,3.0.2,micronaut-projects/${artifactId},v3.0.2,micronaut-projects/micronaut-maven-plugin,v3.0.2,e66e5440b85a4dc599a3f3543051704319f0841c,True,True,
io.micronaut.build:micronaut-maven-plugin,3.2.1,micronaut-projects/${artifactId},v3.2.1,micronaut-projects/micronaut-maven-plugin,v3.2.1,6641c4cd34aa25b82db7d3c21edd375ce0dbfa8f,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.5,micronaut-projects/${artifactId},v1.1.5,micronaut-projects/micronaut-maven-plugin,v1.1.5,fcaf5ea055acd32fd2f03b05cace1243fe333a4d,True,True,
io.micronaut.build:micronaut-maven-plugin,3.5.4,micronaut-projects/${artifactId},v3.5.4,micronaut-projects/micronaut-maven-plugin,v3.5.4,92dbf17f754dcbbaba118537969be77d365adebd,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.8,micronaut-projects/${artifactId},v1.1.8,micronaut-projects/micronaut-maven-plugin,v1.1.8,f425bc09c4886f968b09929f088a75a53da0621d,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.3,micronaut-projects/${artifactId},v1.1.3,micronaut-projects/micronaut-maven-plugin,v1.1.3,0d8c8c6d110bd8422314c4c59d2c821115f5d11b,True,True,
io.micronaut.build:micronaut-maven-plugin,3.4.0-RC3,micronaut-projects/${artifactId},v3.4.0-RC3,micronaut-projects/micronaut-maven-plugin,v3.4.0-RC3,a58a07b152a293e7120ba083951d02ab14e014cd,True,True,
io.micronaut.build:micronaut-maven-plugin,3.5.2,micronaut-projects/${artifactId},v3.5.2,micronaut-projects/micronaut-maven-plugin,v3.5.2,59f59f17f4b6e164e7bec87f382b90d9a85a7bc9,True,True,
io.micronaut.build:micronaut-maven-plugin,3.1.0,micronaut-projects/${artifactId},v3.1.0,micronaut-projects/micronaut-maven-plugin,v3.1.0,362d43ee17527ec619394f2c5d4807210a671171,True,True,
io.micronaut.build:micronaut-maven-plugin,3.2.0,micronaut-projects/${artifactId},v3.2.0,micronaut-projects/micronaut-maven-plugin,v3.2.0,c4b03da8fe6164cfe6a48d6140d700083cf1a239,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.4,micronaut-projects/${artifactId},v1.1.4,micronaut-projects/micronaut-maven-plugin,v1.1.4,975d9e2d83b397c040d367f28350204a3e47939b,True,True,
io.micronaut.build:micronaut-maven-plugin,1.0.0,micronaut-projects/${artifactId},v1.0.0,micronaut-projects/micronaut-maven-plugin,v1.0.0,0b476da35679efae69691b774c5199bb92fa36c8,True,False,
io.micronaut.build:micronaut-maven-plugin,1.0.0.RC4,micronaut-projects/${artifactId},v1.0.0.RC4,micronaut-projects/micronaut-maven-plugin,v1.0.0.RC4,4d42efd22f425f58542357822ab7d05e83b1702b,True,False,
io.micronaut.build:micronaut-maven-plugin,2.0.0,micronaut-projects/${artifactId},v2.0.0,micronaut-projects/micronaut-maven-plugin,v2.0.0,78482286c84cf18261aadb6141a04d79b0b62f82,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.2,micronaut-projects/${artifactId},v1.1.2,micronaut-projects/micronaut-maven-plugin,v1.1.2,9ae85548f687b081ac27934c0c77be7cfe3b38b6,True,True,
io.micronaut.build:micronaut-maven-plugin,3.4.0-RC2,micronaut-projects/${artifactId},v3.4.0-RC2,micronaut-projects/micronaut-maven-plugin,v3.4.0-RC2,e0b3217010b8519dce8bef3588257eeb12b0a473,True,True,
io.micronaut.build:micronaut-maven-plugin,3.1.1,micronaut-projects/${artifactId},v3.1.1,micronaut-projects/micronaut-maven-plugin,v3.1.1,6e80d619fcbaa4828f2102e8fd00928c80c25a95,True,True,
io.micronaut.build:micronaut-maven-plugin,3.5.3,micronaut-projects/${artifactId},v3.5.3,micronaut-projects/micronaut-maven-plugin,v3.5.3,7ca23d16fd69e58d4c0691bcb4ee97715ecfa916,True,True,
io.micronaut.build:micronaut-maven-plugin,3.2.3,micronaut-projects/${artifactId},v3.2.3,micronaut-projects/micronaut-maven-plugin,v3.2.3,f353e7aad4ad08052ec2a7fbc4b61510ed3b7dd9,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.7,micronaut-projects/${artifactId},v1.1.7,micronaut-projects/micronaut-maven-plugin,v1.1.7,3b750c1e72f4c6bb326a60dec805cf6d5a0a6bd4,True,True,
io.micronaut.build:micronaut-maven-plugin,3.0.0,micronaut-projects/${artifactId},v3.0.0,micronaut-projects/micronaut-maven-plugin,v3.0.0,367f8e73ee6c6e7d960af8b77c8c6adc6ea5e3f9,True,True,
io.micronaut.build:micronaut-maven-plugin,3.4.0-RC1,micronaut-projects/${artifactId},v3.4.0-RC1,micronaut-projects/micronaut-maven-plugin,v3.4.0-RC1,10e40b9e4d8a65a55ae4bcf002b4a8d1ffd3187c,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.0.M1,micronaut-projects/${artifactId},v1.1.0.M1,micronaut-projects/micronaut-maven-plugin,v1.1.0.M1,3dacbe7586618e047ab190085db5f245ff0fc2f5,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.1,micronaut-projects/${artifactId},8a387d356814f48bd8f201a184da37de075ef594,micronaut-projects/micronaut-maven-plugin,v1.1.1,b726f0e4da585ac5e2c1a98b8d1e9a9eb19a8774,True,True,
io.micronaut.build:micronaut-maven-plugin,3.3.1,micronaut-projects/${artifactId},v3.3.1,micronaut-projects/micronaut-maven-plugin,v3.3.1,6f7a98c8a9f2455aecf23f7a72925e7844d74008,True,True,
io.micronaut.build:micronaut-maven-plugin,3.5.0,micronaut-projects/${artifactId},v3.5.0,micronaut-projects/micronaut-maven-plugin,v3.5.0,1050e3e18b30282682a20d7c4e9490f3eedbe087,True,True,
io.micronaut.build:micronaut-maven-plugin,3.2.2,micronaut-projects/${artifactId},v3.2.2,micronaut-projects/micronaut-maven-plugin,v3.2.2,c8365af99c652215dbab15856c901a0ddb17feb9,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.6,micronaut-projects/${artifactId},v1.1.6,micronaut-projects/micronaut-maven-plugin,v1.1.6,162c5001138071eb9c91d93c820cb8279b3c15e9,True,True,
io.micronaut.build:micronaut-maven-plugin,3.0.1,micronaut-projects/${artifactId},v3.0.1,micronaut-projects/micronaut-maven-plugin,v3.0.1,add9cae37e2cde9701d59a1394a0c2fab33c1b76,True,True,
io.micronaut.build:micronaut-maven-plugin,1.1.0,micronaut-projects/${artifactId},v1.1.0,micronaut-projects/micronaut-maven-plugin,v1.1.0,c0366348f43ed47b13547b8985b02f2588ed5db4,True,True,
io.micronaut.build:micronaut-maven-plugin,3.2.4,micronaut-projects/${artifactId},v3.2.4,micronaut-projects/micronaut-maven-plugin,v3.2.4,03ab0535f60d6c249373d534caee08c17d7b9e12,True,True,
io.micronaut.build:micronaut-maven-plugin,3.3.0,micronaut-projects/${artifactId},v3.3.0,micronaut-projects/micronaut-maven-plugin,v3.3.0,e7b0e8714f3d800390ff4779af1a9fb0a9a1d956,True,True,
io.micronaut.build:micronaut-maven-plugin,3.5.1,micronaut-projects/${artifactId},v3.5.1,micronaut-projects/micronaut-maven-plugin,v3.5.1,f9fde4182a8af21bf0a5c3a7a1fa7dddc3708675,True,True,
io.jstach.pistachio:pistachio-maven-parent,0.1.2,jstachio/pistachio,pistachio-maven-parent-0.1.2,jstachio/pistachio,pistachio-maven-parent-0.1.2,df57642878d84560b9decad257051206395e682d,True,False,
io.jstach:jstachio,1.3.0,jstachio/${artifactId},v1.3.0,,,,,,no_github_link
io.jstach:jstachio,1.0.1,jstachio/${artifactId},v1.0.1,,,,,,no_github_link
io.jstach:jstachio,1.3.1,jstachio/${artifactId},v1.3.1,,,,,,no_github_link
io.jstach:jstachio,1.0.0,jstachio/${artifactId},v1.0.0,,,,,,no_github_link
io.jstach:jstachio,1.1.1,jstachio/${artifactId},v1.1.1,,,,,,no_github_link
io.jstach:jstachio,1.3.2,jstachio/${artifactId},v1.3.2,,,,,,no_github_link
io.jstach:jstachio,1.3.4,jstachio/${artifactId},v1.3.4,,,,,,no_github_link
io.jstach:jstachio,1.2.0,jstachio/${artifactId},v1.2.0,,,,,,no_github_link
io.jstach:jstachio,1.1.0,jstachio/${artifactId},v1.1.0,,,,,,no_github_link
io.jstach:jstachio,1.3.3,jstachio/${artifactId},v1.3.3,,,,,,no_github_link
io.jstach:jstachio,1.2.1,jstachio/${artifactId},v1.2.1,,,,,,no_github_link
io.wcm:io.wcm.parent_toplevel,1.6.6,wcm-io/wcm-io-tooling,io.wcm.parent_toplevel-1.6.6,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.2.2,wcm-io/${artifactId},2.2.2,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,1.6.0,wcm-io/wcm-io-tooling,io.wcm.parent_toplevel-1.6.0,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.2.4,wcm-io/${artifactId},2.2.4,,,,,,no_github_tag
io.wcm.tooling.commons:io.wcm.tooling.commons.crx-packmgr-helper,2.1.2,wcm-io/${artifactId},2.1.2,wcm-io/io.wcm.tooling.commons.crx-packmgr-helper,2.1.2,700b7f2c72c681d985490ee8db4d327651e7cf6a,True,True,
io.wcm.tooling.commons:io.wcm.tooling.commons.crx-packmgr-helper,2.1.4,wcm-io/${artifactId},2.1.4,wcm-io/io.wcm.tooling.commons.crx-packmgr-helper,2.1.4,e0bb02cebfafc9400390b9fe2b04ccabba44f048,True,True,
io.wcm.tooling.commons:io.wcm.tooling.commons.crx-packmgr-helper,1.7.4,wcm-io/wcm-io-tooling,io.wcm.tooling.commons.crx-packmgr-helper-1.7.4,,,,,,no_github_tag
io.wcm.tooling.commons:io.wcm.tooling.commons.crx-packmgr-helper,1.7.2,wcm-io/wcm-io-tooling,io.wcm.tooling.commons.crx-packmgr-helper-1.7.2,,,,,,no_github_tag
io.wcm.tooling.commons:io.wcm.tooling.commons.crx-packmgr-helper,2.1.0,wcm-io/${artifactId},2.1.0,wcm-io/io.wcm.tooling.commons.crx-packmgr-helper,2.1.0,f765e37884e2790b14bb87ea2c7c03552f710d03,True,True,
io.wcm.tooling.commons:io.wcm.tooling.commons.crx-packmgr-helper,2.0.4,wcm-io/${artifactId},2.0.4,wcm-io/io.wcm.tooling.commons.crx-packmgr-helper,2.0.4,4171ef7a2782a3d59389e712d99ae14e97eb4d38,True,True,
io.wcm.tooling.commons:io.wcm.tooling.commons.crx-packmgr-helper,2.1.6,wcm-io/${artifactId},2.1.6,wcm-io/io.wcm.tooling.commons.crx-packmgr-helper,2.1.6,baceb2f4f04060cf64071c074620fa96502c6312,True,True,
io.wcm.tooling.commons:io.wcm.tooling.commons.content-package-builder,1.7.2,wcm-io/${artifactId},1.7.2,wcm-io/io.wcm.tooling.commons.content-package-builder,1.7.2,6fcd159dd1f41cbd11f4c10591a41481d2bc4737,True,True,
io.wcm.tooling.commons:io.wcm.tooling.commons.content-package-builder,1.6.0,wcm-io/${artifactId},1.6.0,,,,,,no_github_tag
io.wcm.tooling.commons:io.wcm.tooling.commons.content-package-builder,1.7.0,wcm-io/${artifactId},1.7.0,wcm-io/io.wcm.tooling.commons.content-package-builder,1.7.0,5fc8b054d0697f8e266538b93bdd2548b1735f3f,True,True,
io.wcm.tooling.commons:io.wcm.tooling.commons.content-package-builder,1.5.4,wcm-io/wcm-io-tooling,io.wcm.tooling.commons.content-package-builder-1.5.4,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.0.0,wcm-io/${artifactId},2.0.0,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.2.8,wcm-io/${artifactId},2.2.8,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,1.6.4,wcm-io/wcm-io-tooling,io.wcm.parent_toplevel-1.6.4,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,1.7.0,wcm-io/${artifactId},1.7.0,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.2.0,wcm-io/${artifactId},2.2.0,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,1.5.8,wcm-io/wcm-io-tooling,io.wcm.parent_toplevel-1.5.8,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,1.6.2,wcm-io/wcm-io-tooling,io.wcm.parent_toplevel-1.6.2,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.2.6,wcm-io/${artifactId},2.2.6,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,1.6.10,wcm-io/${artifactId},1.6.10,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.0.2,wcm-io/${artifactId},2.0.2,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,1.6.8,wcm-io/${artifactId},1.6.8,,,,,,no_github_tag
io.wcm:io.wcm.parent_toplevel,2.1.0,wcm-io/${artifactId},2.1.0,,,,,,no_github_tag
io.wcm.maven.plugins:cq-maven-plugin,1.2.0,wcm-io/${groupId}.${artifactId},1.2.0,wcm-io/io.wcm.maven.plugins.cq-maven-plugin,1.2.0,8c98dd50c6dd309c8750a75f888c73e376b807cf,True,False,
io.wcm.maven.plugins:nodejs-maven-plugin,3.0.4,wcm-io/${artifactId},3.0.4,,,,,,no_github_tag
io.wcm.maven.plugins:nodejs-maven-plugin,3.0.2,wcm-io/wcm-io-tooling,nodejs-maven-plugin-3.0.2,,,,,,no_github_tag
io.wcm.maven.plugins:nodejs-maven-plugin,3.0.6,wcm-io/${artifactId},3.0.6,wcm-io/io.wcm.maven.plugins.nodejs-maven-plugin,3.0.6,abf04b6d9cf64fb34997d7e67e663e6b197f8207,True,False,
io.wcm:io.wcm.caconfig.editor.parent,1.7.4,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.7.4,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.7.4,6b9cea38b4df72329f327b76e4685a493d9f5041,True,True,
io.wcm:io.wcm.caconfig.editor.parent,1.7.2,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.7.2,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.7.2,5c0993760d56f0f4d0afc328c89da3027a34eea1,True,True,
io.wcm:io.wcm.caconfig.editor.parent,1.8.0,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.8.0,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.8.0,02dd1670d54421cf0fb39b7651a1c39af319ed96,True,True,
io.wcm:io.wcm.caconfig.editor.parent,1.7.6,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.7.6,wcm-io/wcm-io-caconfig,io.wcm.caconfig.editor.parent-1.7.6,5c07a09bdf5dea24f17fe1c34ab5402dab8437ae,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.6.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.6.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.6.2,fb853a505d007101510745f1a44d66c18d0a5fae,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.6.4,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.6.4,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.6.4,8f73056db45cf74b162bf8f1546c317dbe64e611,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.7.0,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.7.0,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.7.0,20c0fa25c0b7d480b328d4e56a6bd11244276ac5,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.9.0,wcm-io/${artifactId},1.9.0,wcm-io/io.wcm.wcm.ui.granite,1.9.0,342719e43c77336c55d45d70ecf146c560597ba2,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.8.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.8.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.8.2,c0c5c2eddeab1a43a0856f83feff7063dc5e153b,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.7.4,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.7.4,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.7.4,9a0821b16b053ad3963f5c9313e7d3357d797cde,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.9.12,wcm-io/${artifactId},1.9.12,wcm-io/io.wcm.wcm.ui.granite,1.9.12,3cd02962ea94964c27d2a5c39e34cdc0db08e4ef,True,True,
io.wcm:io.wcm.wcm.ui.granite,1.7.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.7.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.granite-1.7.2,50af89ff16b3483f1ebf60f9d565f83184400249,True,True,
io.wcm:io.wcm.wcm.ui.clientlibs,1.2.0,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.2.0,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.2.0,c5c90a466295c75405baf52b311e8b23673fcdc1,True,True,
io.wcm:io.wcm.wcm.ui.clientlibs,1.1.0,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.1.0,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.1.0,7a140443899bdf6c8bf456d04f980c746651570b,True,True,
io.wcm:io.wcm.wcm.ui.clientlibs,1.2.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.2.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.2.2,dfdb05e176b6f2c9930309de3cb920f1b40cea62,True,True,
io.wcm:io.wcm.wcm.ui.clientlibs,1.1.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.1.2,wcm-io/wcm-io-wcm,io.wcm.wcm.ui.clientlibs-1.1.2,f1a705921b918e6851e33b18a1d8fa9aadc0b3a9,True,True,
io.wcm:io.wcm.wcm.parsys,1.6.0,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.6.0,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.6.0,75de721d585ad01d869f30a7d10f0c28e2002041,True,True,
io.wcm:io.wcm.wcm.parsys,1.5.0,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.5.0,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.5.0,cabbd16dd3f048ff87319c0cf76fa61e6c3eeedb,True,True,
io.wcm:io.wcm.wcm.parsys,1.6.4,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.6.4,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.6.4,39f6d39a98cfa47d10283cbf669ba1446f21ccf3,True,True,
io.wcm:io.wcm.wcm.parsys,1.6.2,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.6.2,wcm-io/wcm-io-wcm,io.wcm.wcm.parsys-1.6.2,359e1c884df4a3f5df90eab8c49393d0e5296824,True,True,
io.wcm:io.wcm.wcm.commons,1.8.0,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.8.0,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.8.0,f7dbc7822c63ef0b55550c0948f3e2dd1a1d0bea,True,True,
io.wcm:io.wcm.wcm.commons,1.10.0,wcm-io/${artifactId},1.10.0,wcm-io/io.wcm.wcm.commons,1.10.0,5fac971b6ff7fbe1b5c4abb518d1db0572bdf3f4,True,True,
io.wcm:io.wcm.wcm.commons,1.7.0,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.7.0,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.7.0,0d89659c9ea9578202d88c2b3ad275021672270a,True,True,
io.wcm:io.wcm.wcm.commons,1.8.2,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.8.2,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.8.2,c47e49bc79a70d86556ccbf34d651644df15d5c9,True,True,
io.wcm:io.wcm.wcm.commons,1.9.0,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.9.0,wcm-io/wcm-io-wcm,io.wcm.wcm.commons-1.9.0,4558bfa528bef99a7f7a2fc899f7158cf5b44d67,True,True,
io.wcm:io.wcm.handler.link,1.6.2,wcm-io/wcm-io-handler,io.wcm.handler.link-1.6.2,wcm-io/wcm-io-handler,io.wcm.handler.link-1.6.2,e2d0bd5d4c13b3955e3c7e82302a560689d32e3c,True,True,
io.wcm:io.wcm.handler.link,1.5.4,wcm-io/wcm-io-handler,io.wcm.handler.link-1.5.4,wcm-io/wcm-io-handler,io.wcm.handler.link-1.5.4,2aad401229e4dbbc7cda1fb81d6154e119089f2f,True,True,
io.wcm:io.wcm.handler.link,1.5.2,wcm-io/wcm-io-handler,io.wcm.handler.link-1.5.2,wcm-io/wcm-io-handler,io.wcm.handler.link-1.5.2,705973a5dbfae5428c1f351a78127e5b5d2d4cf3,True,True,
