ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,has_tests_jar,err
com.io7m.jbssio:com.io7m.jbssio,1.1.0,"io7m/$(echo ""com.io7m.jbssio"" | sed s",2fcd011cdf6b066345066915b042558f8eb32c12,,,,,,,
com.io7m.jbssio:com.io7m.jbssio,1.1.1,"io7m/$(echo ""com.io7m.jbssio"" | sed s",com.io7m.jbssio-1.1.1,,,,,,,
com.io7m.jranges:com.io7m.jranges,5.0.0,"io7m/$(echo ""com.io7m.jranges"" | sed s",com.io7m.jranges-5.0.0,,,,,,,
com.io7m.claypot:com.io7m.claypot,0.0.8,"io7m/$(echo ""com.io7m.claypot"" | sed s",com.io7m.claypot-0.0.8,,,,,,,
com.io7m.claypot:com.io7m.claypot,0.0.6,"io7m/$(echo ""com.io7m.claypot"" | sed s",com.io7m.claypot-0.0.6,,,,,,,
com.io7m.jsamplebuffer:com.io7m.jsamplebuffer,0.0.3,"io7m/$(echo ""com.io7m.jsamplebuffer"" | sed s",com.io7m.jsamplebuffer-0.0.3,,,,,,,
com.io7m.jsamplebuffer:com.io7m.jsamplebuffer,0.0.2,"io7m/$(echo ""com.io7m.jsamplebuffer"" | sed s",com.io7m.jsamplebuffer-0.0.2,,,,,,,
com.io7m.jsamplebuffer:com.io7m.jsamplebuffer,0.0.4,"io7m/$(echo ""com.io7m.jsamplebuffer"" | sed s",com.io7m.jsamplebuffer-0.0.4,,,,,,,
com.io7m.jsamplebuffer:com.io7m.jsamplebuffer,0.0.1,"io7m/$(echo ""com.io7m.jsamplebuffer"" | sed s",com.io7m.jsamplebuffer-0.0.1,,,,,,,
com.io7m.medrina:com.io7m.medrina,1.0.0-beta0003,"io7m/$(echo ""com.io7m.medrina"" | sed s",com.io7m.medrina-1.0.0-beta0003,,,,,,,
com.io7m.medrina:com.io7m.medrina,0.0.1,"io7m/$(echo ""com.io7m.medrina"" | sed s",com.io7m.medrina-0.0.1,,,,,,,
com.io7m.medrina:com.io7m.medrina,1.0.0-beta0002,"io7m/$(echo ""com.io7m.medrina"" | sed s",com.io7m.medrina-1.0.0-beta0002,,,,,,,
com.io7m.medrina:com.io7m.medrina,0.0.2,"io7m/$(echo ""com.io7m.medrina"" | sed s",com.io7m.medrina-0.0.2,,,,,,,
com.io7m.medrina:com.io7m.medrina,1.0.0-beta0001,"io7m/$(echo ""com.io7m.medrina"" | sed s",com.io7m.medrina-1.0.0-beta0001,,,,,,,
com.io7m.medrina:com.io7m.medrina,0.0.3,"io7m/$(echo ""com.io7m.medrina"" | sed s",com.io7m.medrina-0.0.3,,,,,,,
com.io7m.canonmill:com.io7m.canonmill,1.0.0-beta0001,"io7m/$(echo ""com.io7m.canonmill"" | sed s",com.io7m.canonmill-1.0.0-beta0001,,,,,,,
com.io7m.canonmill:com.io7m.canonmill,0.0.1,"io7m/$(echo ""com.io7m.canonmill"" | sed s",com.io7m.canonmill-0.0.1,,,,,,,
com.io7m.canonmill:com.io7m.canonmill,2.0.0,"io7m/$(echo ""com.io7m.canonmill"" | sed s",com.io7m.canonmill-2.0.0,,,,,,,
com.io7m.canonmill:com.io7m.canonmill,1.0.0,"io7m/$(echo ""com.io7m.canonmill"" | sed s",com.io7m.canonmill-1.0.0,,,,,,,
com.io7m.canonmill:com.io7m.canonmill,0.0.5,"io7m/$(echo ""com.io7m.canonmill"" | sed s",com.io7m.canonmill-0.0.5,,,,,,,
com.io7m.canonmill:com.io7m.canonmill,2.0.1,"io7m/$(echo ""com.io7m.canonmill"" | sed s",com.io7m.canonmill-2.0.1,,,,,,,
com.io7m.canonmill:com.io7m.canonmill,0.0.2,"io7m/$(echo ""com.io7m.canonmill"" | sed s",com.io7m.canonmill-0.0.2,,,,,,,
com.io7m.certusine:com.io7m.certusine,2.0.0,"io7m/$(echo ""com.io7m.certusine"" | sed s",com.io7m.certusine-2.0.0,,,,,,,
com.io7m.certusine:com.io7m.certusine,0.0.1,"io7m/$(echo ""com.io7m.certusine"" | sed s",com.io7m.certusine-0.0.1,,,,,,,
com.io7m.mesquida:com.io7m.mesquida,0.0.1,"io7m/$(echo ""com.io7m.mesquida"" | sed s",com.io7m.mesquida-0.0.1,,,,,,,
com.io7m.chione:com.io7m.chione,0.0.2,"io7m/$(echo ""com.io7m.chione"" | sed s",com.io7m.chione-0.0.2,,,,,,,
com.io7m.jproperties:com.io7m.jproperties,3.2.0,"io7m/$(echo ""com.io7m.jproperties"" | sed s",com.io7m.jproperties-3.2.0,,,,,,,
com.io7m.jproperties:com.io7m.jproperties,3.1.0,"io7m/$(echo ""com.io7m.jproperties"" | sed s",ab485925b5a9f3b9eec5f58c6b856d5218c210f7,,,,,,,
com.io7m.jproperties:com.io7m.jproperties,3.0.0,"io7m/$(echo ""com.io7m.jproperties"" | sed s",com.io7m.jproperties-3.0.0,,,,,,,
com.io7m.xstructural:com.io7m.xstructural,1.5.0,"io7m/$(echo ""com.io7m.xstructural"" | sed s",com.io7m.xstructural-1.5.0,,,,,,,
com.io7m.xstructural:com.io7m.xstructural,1.7.2,"io7m/$(echo ""com.io7m.xstructural"" | sed s",com.io7m.xstructural-1.7.2,,,,,,,
com.io7m.xstructural:com.io7m.xstructural,1.6.0,"io7m/$(echo ""com.io7m.xstructural"" | sed s",com.io7m.xstructural-1.6.0,,,,,,,
com.io7m.xstructural:com.io7m.xstructural,1.7.1,"io7m/$(echo ""com.io7m.xstructural"" | sed s",com.io7m.xstructural-1.7.1,,,,,,,
com.io7m.xstructural:com.io7m.xstructural,1.8.0,"io7m/$(echo ""com.io7m.xstructural"" | sed s",com.io7m.xstructural-1.8.0,,,,,,,
com.io7m.xstructural:com.io7m.xstructural,1.7.0,"io7m/$(echo ""com.io7m.xstructural"" | sed s",com.io7m.xstructural-1.7.0,,,,,,,
com.io7m.jwheatsheaf:com.io7m.jwheatsheaf,2.0.0,"io7m/$(echo ""com.io7m.jwheatsheaf"" | sed s",9742489eea8f060e25d323a3957a91ee8af7a52c,,,,,,,
com.io7m.jwheatsheaf:com.io7m.jwheatsheaf,4.0.0-beta0001,"io7m/$(echo ""com.io7m.jwheatsheaf"" | sed s",com.io7m.wheatsheaf-4.0.0-beta0001,,,,,,,
com.io7m.jwheatsheaf:com.io7m.jwheatsheaf,2.0.1,"io7m/$(echo ""com.io7m.jwheatsheaf"" | sed s",5bf163015d6680605ff635cc4c740e87f928a15c,,,,,,,
com.io7m.jwheatsheaf:com.io7m.jwheatsheaf,3.0.0,"io7m/$(echo ""com.io7m.jwheatsheaf"" | sed s",738e5ea398af188c303c172bb4323060e5ee195d,,,,,,,
com.io7m.mime2045:com.io7m.mime2045,1.0.0,"io7m/$(echo ""com.io7m.mime2045"" | sed s",com.io7m.mime2045-1.0.0,,,,,,,
com.io7m.mime2045:com.io7m.mime2045,0.0.1,"io7m/$(echo ""com.io7m.mime2045"" | sed s",com.io7m.mime2045-0.0.1,,,,,,,
com.io7m.anethum:com.io7m.anethum,1.0.0,"io7m/$(echo ""com.io7m.anethum"" | sed s",com.io7m.anethum-1.0.0,,,,,,,
com.io7m.anethum:com.io7m.anethum,1.0.0-beta0001,"io7m/$(echo ""com.io7m.anethum"" | sed s",com.io7m.anethum-1.0.0-beta0001,,,,,,,
com.io7m.anethum:com.io7m.anethum,0.0.2,"io7m/$(echo ""com.io7m.anethum"" | sed s",com.io7m.anethum-0.0.2,,,,,,,
com.io7m.anethum:com.io7m.anethum,0.0.1,"io7m/$(echo ""com.io7m.anethum"" | sed s",0a4008194a6fc0e177921027abcce9d5881c4c2d,,,,,,,
com.io7m.anethum:com.io7m.anethum,1.1.0,"io7m/$(echo ""com.io7m.anethum"" | sed s",com.io7m.anethum-1.1.0,,,,,,,
com.io7m.junreachable:com.io7m.junreachable,4.0.0,"io7m/$(echo ""com.io7m.junreachable"" | sed s",com.io7m.junreachable-4.0.0,,,,,,,
com.io7m.dixmont:com.io7m.dixmont,0.0.1,"io7m/$(echo ""com.io7m.dixmont"" | sed s",com.io7m.dixmont-0.0.1,,,,,,,
com.io7m.dixmont:com.io7m.dixmont,0.0.2,"io7m/$(echo ""com.io7m.dixmont"" | sed s",com.io7m.dixmont-0.0.2,,,,,,,
com.io7m.dixmont:com.io7m.dixmont,1.0.0,"io7m/$(echo ""com.io7m.dixmont"" | sed s",com.io7m.dixmont-1.0.0,,,,,,,
com.io7m.jpuddle:com.io7m.jpuddle,0.5.0,"io7m/$(echo ""com.io7m.jpuddle"" | sed s",com.io7m.jpuddle-0.5.0,,,,,,,
com.io7m.ieee754b16:com.io7m.ieee754b16,3.0.0,"io7m/$(echo ""com.io7m.ieee754b16"" | sed s",com.io7m.ieee754b16-3.0.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.0.0-beta0004,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",d146a9b4205e7ef06e887c50296cacf49f870ff5,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,5.0.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",12a8b835bc9dfcf3985d28ec01a78590dd4ba91f,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.2.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.2.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.0.0-beta0003,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",cdee1870bd95af07f6ffa5bfbcf24397d75984b3,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.7.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.7.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.0.0-beta0002,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",fa3ab8775a3a510ed134de275cbc83defc1dc0d7,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,3.7.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",1450ea046dc05aa12eae775f676454b17beb28b6,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.1.1,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.1.1,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.0.0-beta0005,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",b663d642d770f8e81255ddd6687f8b6f723b1650,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.4.2,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-6.4.2,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.0.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",b5db9199855f78bb5b688bcf16206da9c37205f3,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.3.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",ec8c74b3122b0c60a757202aa895f5b34bff670e,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,8.0.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-8.0.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.0.0-beta0002,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",beb046cacd0b86ff33db402df4eea34c9ab60d94,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.4.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.4.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.0.0-beta0003,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",ac7a330222208c3fed20c0d34d744ef83e73de95,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.1.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.1.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,3.8.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",90b9fe9843fe439b4a313e9c5854901fee9d19f2,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.1.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",50e247fb28d651e87327319b2378d2017c1a9515,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.0.0-beta0001,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",2152d767735ae32875feecf0c5d0a8b29c5c31c4,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.6.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.6.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,4.0.1,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",e00332a262b6d47350e976cdc18f293c0946ef96,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.3.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.3.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,3.9.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",5b0b0e54897bf6a769401297294714e3f374bfbb,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,8.0.0-beta0001,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-8.0.0-beta0001,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.0.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",05fa639e87d44ef418faf4b180d4db50e854dec7,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,4.0.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",9e1496da1efc5b02187525bf53195126919e070e,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,7.5.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-7.5.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.0.0-beta0001,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",984b15bb4596f10fd1775ebd299cb2f2f7906d7c,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.4.1,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-6.4.1,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,8.1.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",com.io7m.primogenitor-8.1.0,,,,,,,
com.io7m.primogenitor:com.io7m.primogenitor,6.2.0,"io7m/$(echo ""com.io7m.primogenitor"" | sed s",5e836fcab2689754d5eefc7b14806fc8ad190732,,,,,,,
com.io7m.jpita:com.io7m.jpita,2.0.0,"io7m/$(echo ""com.io7m.jpita"" | sed s",com.io7m.jpita-2.0.0,,,,,,,
com.io7m.jxtrand:com.io7m.jxtrand,1.1.0,"io7m/$(echo ""com.io7m.jxtrand"" | sed s",com.io7m.jxtrand-1.1.0,,,,,,,
com.io7m.jxtrand:com.io7m.jxtrand,2.0.0,"io7m/$(echo ""com.io7m.jxtrand"" | sed s",com.io7m.jxtrand-2.0.0,,,,,,,
com.io7m.jxtrand:com.io7m.jxtrand,1.0.0,"io7m/$(echo ""com.io7m.jxtrand"" | sed s",4ea6d8f22179fcdcb38da95485e1b4644c9b7918,,,,,,,
com.io7m.taskrecorder:com.io7m.taskrecorder,0.0.1,"io7m/$(echo ""com.io7m.taskrecorder"" | sed s",com.io7m.taskrecorder-0.0.1,,,,,,,
com.io7m.taskrecorder:com.io7m.taskrecorder,0.0.2,"io7m/$(echo ""com.io7m.taskrecorder"" | sed s",com.io7m.taskrecorder-0.0.2,,,,,,,
com.io7m.percentpass:com.io7m.percentpass,0.0.3,"io7m/$(echo ""com.io7m.percentpass"" | sed s",com.io7m.percentpass-0.0.3,,,,,,,
com.io7m.percentpass:com.io7m.percentpass,0.0.2,"io7m/$(echo ""com.io7m.percentpass"" | sed s",com.io7m.percentpass-0.0.2,,,,,,,
com.io7m.percentpass:com.io7m.percentpass,0.0.1,"io7m/$(echo ""com.io7m.percentpass"" | sed s",5401701c9c03bbe4addd8fd86e4b6e5a80ab0767,,,,,,,
com.io7m.xoanon:com.io7m.xoanon,0.0.2,"io7m/$(echo ""com.io7m.xoanon"" | sed s",com.io7m.xoanon-0.0.2,,,,,,,
com.io7m.xoanon:com.io7m.xoanon,1.0.0-beta0001,"io7m/$(echo ""com.io7m.xoanon"" | sed s",com.io7m.xoanon-1.0.0-beta0001,,,,,,,
com.io7m.xoanon:com.io7m.xoanon,0.0.3,"io7m/$(echo ""com.io7m.xoanon"" | sed s",com.io7m.xoanon-0.0.3,,,,,,,
com.io7m.xoanon:com.io7m.xoanon,0.0.1,"io7m/$(echo ""com.io7m.xoanon"" | sed s",com.io7m.xoanon-0.0.1,,,,,,,
com.io7m.digal:com.io7m.digal,0.0.5,"io7m/$(echo ""com.io7m.digal"" | sed s",com.io7m.digal-0.0.5,,,,,,,
com.io7m.digal:com.io7m.digal,0.0.3,"io7m/$(echo ""com.io7m.digal"" | sed s",com.io7m.digal-0.0.3,,,,,,,
com.io7m.digal:com.io7m.digal,0.0.4,"io7m/$(echo ""com.io7m.digal"" | sed s",com.io7m.digal-0.0.4,,,,,,,
com.io7m.digal:com.io7m.digal,0.0.2,"io7m/$(echo ""com.io7m.digal"" | sed s",com.io7m.digal-0.0.2,,,,,,,
com.io7m.digal:com.io7m.digal,0.0.1,"io7m/$(echo ""com.io7m.digal"" | sed s",com.io7m.digal-0.0.1,,,,,,,
com.io7m.verdant:com.io7m.verdant,0.0.1,"io7m/$(echo ""com.io7m.verdant"" | sed s",com.io7m.verdant-0.0.1,,,,,,,
com.io7m.verdant:com.io7m.verdant,1.0.0,"io7m/$(echo ""com.io7m.verdant"" | sed s",com.io7m.verdant-1.0.0,,,,,,,
com.io7m.jptbox:com.io7m.jptbox,2.0.0,"io7m/$(echo ""com.io7m.jptbox"" | sed s",com.io7m.jptbox-2.0.0,,,,,,,
com.io7m.streamtime:com.io7m.streamtime,0.0.1,"io7m/$(echo ""com.io7m.streamtime"" | sed s",com.io7m.streamtime-0.0.1,,,,,,,
com.io7m.ervilla:com.io7m.ervilla,0.0.4,"io7m/$(echo ""com.io7m.ervilla"" | sed s",com.io7m.ervilla-0.0.4,,,,,,,
com.io7m.ervilla:com.io7m.ervilla,0.0.2,"io7m/$(echo ""com.io7m.ervilla"" | sed s",com.io7m.ervilla-0.0.2,,,,,,,
com.io7m.ervilla:com.io7m.ervilla,0.0.5,"io7m/$(echo ""com.io7m.ervilla"" | sed s",com.io7m.ervilla-0.0.5,,,,,,,
com.io7m.ervilla:com.io7m.ervilla,0.0.3,"io7m/$(echo ""com.io7m.ervilla"" | sed s",com.io7m.ervilla-0.0.3,,,,,,,
com.io7m.ervilla:com.io7m.ervilla,0.0.1,"io7m/$(echo ""com.io7m.ervilla"" | sed s",com.io7m.ervilla-0.0.1,,,,,,,
com.io7m.calino:com.io7m.calino,0.0.1,"io7m/$(echo ""com.io7m.calino"" | sed s",com.io7m.calino-0.0.1,,,,,,,
com.io7m.repetoir:com.io7m.repetoir,1.0.0,"io7m/$(echo ""com.io7m.repetoir"" | sed s",com.io7m.repetoir-1.0.0,,,,,,,
com.io7m.repetoir:com.io7m.repetoir,0.0.1,"io7m/$(echo ""com.io7m.repetoir"" | sed s",com.io7m.repetoir-0.0.1,,,,,,,
com.io7m.jattribute:com.io7m.jattribute,0.0.1,"io7m/$(echo ""com.io7m.jattribute"" | sed s",com.io7m.jattribute-0.0.1,,,,,,,
com.io7m.zelador:com.io7m.zelador,0.0.1,"io7m/$(echo ""com.io7m.zelador"" | sed s",33c7f9c0fcd2b0c732f052db3a993a2dfabfbc87,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,1.1.0,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-1.1.0,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,0.0.1,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-0.0.1,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,1.4.0,"io7m/$(echo ""com.io7m.quarrel"" | sed s",e10a9820d44377703aa013a35732ac0b64abf3cd,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,1.2.0,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-1.2.0,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,1.5.0,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-1.5.0,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,1.0.0,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-1.0.0,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,1.3.0,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-1.3.0,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,1.0.0-beta0001,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-1.0.0-beta0001,,,,,,,
com.io7m.quarrel:com.io7m.quarrel,0.0.2,"io7m/$(echo ""com.io7m.quarrel"" | sed s",com.io7m.quarrel-0.0.2,,,,,,,
com.io7m.wendover:com.io7m.wendover,0.0.2,"io7m/$(echo ""com.io7m.wendover"" | sed s",com.io7m.wendover-0.0.2,,,,,,,
com.io7m.wendover:com.io7m.wendover,0.0.4,"io7m/$(echo ""com.io7m.wendover"" | sed s",com.io7m.wendover-0.0.4,,,,,,,
com.io7m.wendover:com.io7m.wendover,1.0.1,"io7m/$(echo ""com.io7m.wendover"" | sed s",com.io7m.wendover-1.0.1,,,,,,,
com.io7m.wendover:com.io7m.wendover,0.0.3,"io7m/$(echo ""com.io7m.wendover"" | sed s",com.io7m.wendover-0.0.3,,,,,,,
com.io7m.wendover:com.io7m.wendover,0.0.1,"io7m/$(echo ""com.io7m.wendover"" | sed s",com.io7m.wendover-0.0.1,,,,,,,
com.io7m.jmulticlose:com.io7m.jmulticlose,1.0.0,"io7m/$(echo ""com.io7m.jmulticlose"" | sed s",com.io7m.jmulticlose-1.0.0,,,,,,,
com.io7m.jmulticlose:com.io7m.jmulticlose,0.0.2,"io7m/$(echo ""com.io7m.jmulticlose"" | sed s",com.io7m.jmulticlose-0.0.2,,,,,,,
com.io7m.jmulticlose:com.io7m.jmulticlose,1.1.0,"io7m/$(echo ""com.io7m.jmulticlose"" | sed s",com.io7m.jmulticlose-1.1.0,,,,,,,
com.io7m.looseleaf:com.io7m.looseleaf,0.0.1,"io7m/$(echo ""com.io7m.looseleaf"" | sed s",com.io7m.looseleaf-0.0.1,,,,,,,
com.io7m.looseleaf:com.io7m.looseleaf,1.1.0,"io7m/$(echo ""com.io7m.looseleaf"" | sed s",com.io7m.looseleaf-1.1.0,,,,,,,
com.io7m.looseleaf:com.io7m.looseleaf,1.0.0,"io7m/$(echo ""com.io7m.looseleaf"" | sed s",com.io7m.looseleaf-1.0.0,,,,,,,
com.io7m.looseleaf:com.io7m.looseleaf,0.0.3,"io7m/$(echo ""com.io7m.looseleaf"" | sed s",com.io7m.looseleaf-0.0.3,,,,,,,
com.io7m.looseleaf:com.io7m.looseleaf,0.0.4,"io7m/$(echo ""com.io7m.looseleaf"" | sed s",com.io7m.looseleaf-0.0.4,,,,,,,
com.io7m.looseleaf:com.io7m.looseleaf,0.0.2,"io7m/$(echo ""com.io7m.looseleaf"" | sed s",com.io7m.looseleaf-0.0.2,,,,,,,
com.io7m.jmurmur:com.io7m.jmurmur,2.0.0,"io7m/$(echo ""com.io7m.jmurmur"" | sed s",com.io7m.jmurmur-2.0.0,,,,,,,
com.io7m.verona:com.io7m.verona,0.0.1,"io7m/$(echo ""com.io7m.verona"" | sed s",com.io7m.verona-0.0.1,,,,,,,
com.io7m.verona:com.io7m.verona,1.0.0,"io7m/$(echo ""com.io7m.verona"" | sed s",com.io7m.verona-1.0.0,,,,,,,
com.io7m.verona:com.io7m.verona,0.0.3,"io7m/$(echo ""com.io7m.verona"" | sed s",com.io7m.verona-0.0.3,,,,,,,
com.io7m.verona:com.io7m.verona,0.0.2,"io7m/$(echo ""com.io7m.verona"" | sed s",com.io7m.verona-0.0.2,,,,,,,
com.io7m.genevan:com.io7m.genevan,0.0.1,"io7m/$(echo ""com.io7m.genevan"" | sed s",com.io7m.genevan-0.0.1,,,,,,,
com.io7m.genevan:com.io7m.genevan,0.0.2,"io7m/$(echo ""com.io7m.genevan"" | sed s",com.io7m.genevan-0.0.2,,,,,,,
com.io7m.cxbutton:com.io7m.cxbutton,0.0.2,"io7m/$(echo ""com.io7m.cxbutton"" | sed s",com.io7m.cxbutton-0.0.2,,,,,,,
com.io7m.cxbutton:com.io7m.cxbutton,0.0.5,"io7m/$(echo ""com.io7m.cxbutton"" | sed s",com.io7m.cxbutton-0.0.5,,,,,,,
com.io7m.cxbutton:com.io7m.cxbutton,0.0.3,"io7m/$(echo ""com.io7m.cxbutton"" | sed s",com.io7m.cxbutton-0.0.3,,,,,,,
com.io7m.jintegers:com.io7m.jintegers,3.0.0,"io7m/$(echo ""com.io7m.jintegers"" | sed s",com.io7m.jintegers-3.0.0,,,,,,,
com.io7m.jserial:com.io7m.jserial,0.5.0,"io7m/$(echo ""com.io7m.jserial"" | sed s",com.io7m.jserial-0.5.0,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.6,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",com.io7m.hibiscus-0.0.6,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.1,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",7fbd18a0fe6bde541d6b4afa7d6c58c12e005820,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.7,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",com.io7m.hibiscus-0.0.7,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.2,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",com.io7m.hibiscus-0.0.2,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.4,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",com.io7m.hibiscus-0.0.4,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.3,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",com.io7m.hibiscus-0.0.3,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.5,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",com.io7m.hibiscus-0.0.5,,,,,,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.8,"io7m/$(echo ""com.io7m.hibiscus"" | sed s",com.io7m.hibiscus-0.0.8,,,,,,,
com.io7m.cedarbridge:com.io7m.cedarbridge,0.0.9,"io7m/$(echo ""com.io7m.cedarbridge"" | sed s",com.io7m.cedarbridge-0.0.9,,,,,,,
com.io7m.cedarbridge:com.io7m.cedarbridge,1.2.0,"io7m/$(echo ""com.io7m.cedarbridge"" | sed s",com.io7m.cedarbridge-1.2.0,,,,,,,
com.io7m.junsigned:com.io7m.junsigned,3.0.0,"io7m/$(echo ""com.io7m.junsigned"" | sed s",com.io7m.junsigned-3.0.0,,,,,,,
com.io7m.jeucreader:com.io7m.jeucreader,3.0.0,"io7m/$(echo ""com.io7m.jeucreader"" | sed s",com.io7m.jeucreader-3.0.0,,,,,,,
com.io7m.jade:com.io7m.jade,1.0.2,"io7m/$(echo ""com.io7m.jade"" | sed s",c40d8d982e7285559c84dbdc4abd2ed6ecf79b44,,,,,,,
com.io7m.jade:com.io7m.jade,1.0.1,"io7m/$(echo ""com.io7m.jade"" | sed s",f2b307b3ff1d6e10b2f73aef51cc7ba24e595d1f,,,,,,,
com.io7m.jodist:com.io7m.jodist,2.0.0,"io7m/$(echo ""com.io7m.jodist"" | sed s",com.io7m.jodist-2.0.0,,,,,,,
