project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
net.mamoe|mirai-logging-log4j2|2.8.3,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.3.9,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.206,"[5.18.206,5.18.253]",3,success,,,
org.wso2.carbon.identity.branding.preference.management|org.wso2.carbon.identity.branding.preference.management.core|1.0.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.267,"[5.20.267,5.20.295]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.0.26,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.16.0,"[5.16.0,5.16.111]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.36,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-simulation|17-0.12.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.governance|1.5.53,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.8.5-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.tencent.bk.devops.ci.common|common-auth-blueking|1.5.37-RELEASE,com.tencent.bk.devops.ci.common|common-service|1.5.37-RELEASE,"[1.5.37-RELEASE,1.7.37-RELEASE]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.96,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
br.com.anteros|Anteros-Security-Store-SQL|1.0.37,br.com.anteros|Anteros-Bean-Validation-Api|1.0.3,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.governance|1.5.59,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
us.ihmc|scs2-session|17-0.8.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-simulation|0.5.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.67.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.60,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.64,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.0.28,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.16.0,"[5.16.0,5.16.111]",3,success,,,
org.daisy.maven|xproc-engine-calabash|1.1.4,org.daisy.libs|com.xmlcalabash|1.1.20-p8-98,No suitable version,3,Failed,,Y,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.3.7,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.206,"[5.18.206,5.18.253]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.policy|1.5.53,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.9.4,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|0.8.4-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock|1.8.2,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.95,"[5.20.95,5.20.165]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.38,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.8.54,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.analytics.login|5.5.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
us.ihmc|scs2-simulation|17-0.8.6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.56,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.recovery|1.5.53,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
in.hocg.boot|sso2-server-spring-boot-sample|1.0.23,in.hocg.boot|logging-spring-boot-starter|1.0.23,No suitable version,3,Failed,,Y,
us.ihmc|scs2-simulation|0.8.4,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.73.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-1rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.captcha|1.5.54,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0rc3,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.8,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.71,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.wso2.carbon.extension.identity.dao.stored.procedure|org.wso2.carbon.identity.dao.stored.procedure|1.0.5,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.198,"[5.20.198,5.20.264]",3,success,,,
us.abstracta.jmeter|jmeter-java-dsl|0.40,kg.apc|jmeter-plugins-casutg|2.10,No suitable version,3,Failed,,Y,
us.ihmc|scs2-session|0.8.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-2rc3,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.71.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
dev.galasa|dev.galasa.cicsts.ceda.manager.ivt|0.20.0,dev.galasa|dev.galasa.cicsts.ceda.manager|0.17.0,"[0.17.0,0.21.0]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.63.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
us.ihmc|scs2-session|0.8.3-bullet-alpha-5,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.captcha|1.5.58,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.48,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.45-1rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
io.imunity|unity-server-base|3.9.1,eu.unicore.security|securityLibrary|5.3.1,"[5.3.1,5.3.2]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.13,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-bullet-simulation|0.5.1-bullet-alpha-0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.77,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.apache.linkis|linkis-gateway-server-support|1.3.1,org.apache.linkis|linkis-spring-cloud-gateway|1.3.1,No suitable version,3,Failed,,Y,
io.acryl|datahub-ranger-plugin|0.9.0-3,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|ihmc-javafx-toolkit|17-0.21.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.30,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.4,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
com.shopizer|shopizer-payment-square-spring-boot-autoconfigure|1.0.0,com.shopizer|sm-core-model|2.16.0,"[2.16.0,3.2.3]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.recovery|1.5.58,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.54,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.44-4,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.9.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.gitee.cikaros|fly-feel-define|1.0,io.gitee.cikaros|fly-feel-core|1.0,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.8.55,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.3.3,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.206,"[5.18.206,5.18.253]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.12.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.45-2,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|scs2-session|17-0.12.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.13.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.totp|org.wso2.carbon.extension.identity.authenticator.totp.connector|2.2.15,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.187,"[5.18.187,5.18.204]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.79,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
us.ihmc|scs2-simulation|17-0.8.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.68.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
us.ihmc|scs2-simulation|17-0.5.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|17-0.13.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.application.auth.basic|org.wso2.carbon.identity.application.authenticator.basicauth|6.4.3,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.208,"[5.20.208,5.20.295]",3,success,,,
io.imunity|unity-server-base|3.8.0,eu.unicore.security|securityLibrary|5.3.1,"[5.3.1,5.3.2]",3,success,,,
us.ihmc|scs2-session|17-0.12.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.yahoo.maha|maha-api-jersey|6.132,com.yahoo.maha|maha-core|6.132,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.inbound.provisioning.scim2|org.wso2.carbon.identity.scim2.common|1.5.126,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.170,"[5.20.170,5.20.188]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-3rc2,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-2rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|scs2-simulation|0.2.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.audit|5.3.23,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.104,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,"[5.20.268,5.20.272]",3,success,,,
org.wso2.carbon.identity.verification|org.wso2.carbon.identity.verification.evident.connector|1.0.3,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.17.5,"[5.17.5,5.18.24]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.63,com.guardsquare|proguard-base|7.2.0-beta2,null,3,failed,Y,,
in.hocg.boot|sso2-server-spring-boot-sample|1.0.21,in.hocg.boot|logging-spring-boot-starter|1.0.21,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.10.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.99,com.guardsquare|proguard-base|7.2.0-beta2,null,3,failed,Y,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.33,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.application.authentication|5.3.25,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.98,"[5.18.98,5.18.132]",3,success,,,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.9.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
com.github.bibsysdev|nva-datamodel-testutils|0.14.19,com.github.bibsysdev|nvatestutils|1.16.21,"[1.16.21,1.16.23]",3,success,,,
in.hocg.boot|sso-client-gateway-sample|1.0.33,in.hocg.boot|logging-spring-boot-starter|1.0.33,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.recovery|1.5.61,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-5rc2,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.21,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.92,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.57,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.62,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.apache.seatunnel|seatunnel-connector-spark-tidb|2.1.3,com.pingcap.tispark|tispark-assembly|2.4.1,"[2.4.1,2.4.2]",3,success,,,
org.apache.seatunnel|seatunnel-connector-spark-tidb|2.1.2,com.pingcap.tispark|tispark-assembly|2.4.1,"[2.4.1,2.4.2]",3,success,,,
org.apache.seatunnel|seatunnel-connector-spark-tidb|2.1.1,com.pingcap.tispark|tispark-assembly|2.4.1,null,3,failed,Y,,
org.apache.seatunnel|seatunnel-connector-spark-tidb|2.1.0,com.pingcap.tispark|tispark-assembly|2.4.1,null,3,failed,Y,,
