project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
io.github.aafc-bicoe|dina-base-parent|0.77,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
pro.haichuang.framework|hc-sdk-wxmp|1.2.0.211209,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.hotels|waggle-dance-api|3.10.4,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
com.netflix.genie|genie-web|4.1.0,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.3.5,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
org.opencb.biodata|biodata-tools|2.6.0,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
com.fizzgate|fizz-common|2.6.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
io.gamioo|gamioo-ioc|0.2.11,io.gamioo|gamioo-common|0.2.11,"[0.2.11,0.2.12]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.2.7,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.indoqa|indoqa-nexus-downloader-main|0.2.2,com.indoqa|indoqa-boot|0.12.0,null,2,failed,Y,,
com.tencent.bk.devops.ci.common|common-service|1.5.37-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,null,2,failed,Y,,
com.scoperetail.fusion|fusion-connect-orchestrator|0.5,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.6.7,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.3.9,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.9,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.apereo.cas|cas-server-support-sms-twilio|6.3.7.4,com.twilio.sdk|twilio|8.5.0,"[8.5.0,8.7.0]",2,success,,,
com.baidu.hugegraph|computer-driver|0.1.2,com.baidu.hugegraph|hugegraph-common|1.8.9,"[1.8.9,2.0.0]",2,success,,,
org.apache.camel|camel-test-infra-ignite|3.14.0,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
org.dspace|dspace-services|7.1.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.6.RELEASE,null,2,failed,Y,,
io.github.ericluoliu|apisix-runner-core|0.2.0,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
org.opencb.biodata|biodata-tools|2.4.9,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.4.2,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
io.vlingo.xoom|xoom-symbio-geode|1.11.1,org.apache.geode|geode-core|1.9.0,"[1.9.0,1.9.1]",2,success,,,
com.fizzgate|fizz-common|2.6.6-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.yahoo.maha|maha-core|6.133,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.31,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
ru.fix|kbdd|1.1.2,ru.fix|corounit-engine|1.1.1,No suitable version,2,failed,,Y,
com.trigyn|templating|1.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
com.yahoo.maha|maha-core|6.135,org.apache.druid|druid-server|0.21.1,null,2,failed,Y,,
com.hotels|waggle-dance-api|3.9.8,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,null,2,failed,Y,,
io.sunshower.arcus.config|config-core|1.41.37.Final,io.sunshower.arcus|arcus-log|1.41.37.Final,No suitable version,2,failed,,Y,
in.hocg.boot|logging-spring-boot-starter|1.0.54,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
org.apache.servicecomb|apache-servicecomb-java-chassis-distribution|1.3.11,org.apache.servicecomb|solution-basic|1.3.11,null,2,failed,Y,,
org.opencb.opencga|opencga-storage-benchmark|2.5.0,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.6.6,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.scoperetail.fusion|fusion-connect-orchestrator|0.8,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.80,org.apache.druid|druid-server|0.17.1,"[0.17.1,0.22.1]",2,success,,,
pro.haichuang.framework|hc-sdk-aliyunoss|1.2.0.211209,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.linkedin.calcite|calcite-geode|1.21.0.152,org.apache.geode|geode-core|1.6.0,"[1.6.0,1.9.1]",2,success,,,
com.fizzgate|fizz-common|2.5.3-beta2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-plugin-kafka|1.1.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-plugin|2.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.notification|1.1.26,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
com.wavefront|proxy-test|9993.6,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.trigyn|resourcebundle|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.intermine|bio-webapp|5.0.7,org.biojava|biojava-core|4.2.0,"[4.2.0,6.0.2]",2,success,,,
dev.galasa|dev.galasa.vtp.manager|0.20.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
com.fizzgate|fizz-core|2.6.2-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.4.8,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
org.apache.linkis|linkis-eureka|1.1.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
com.fizzgate|fizz-core|2.5.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.simplestark|common-core|0.1.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
in.hocg.boot|logging-spring-boot-starter|1.0.24,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
com.wavefront|proxy-test-2|999.5,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.sinkedship.cerberus|cerberus-core|0.2.2,com.sinkedship.cerberus|cerberus-commons|0.2.2,No suitable version,2,failed,,Y,
org.apache.linkis|linkis-eureka|1.1.2,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test|9993.2,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.4,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.8.0-1,com.huaweicloud|esdk-obs-java|3.20.6,null,2,failed,Y,,
org.opencb.opencga|opencga-storage-benchmark|2.4.4,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.github.broadinstitute|picard|2.26.7,com.intel.gkl|gkl|0.8.8,"[0.8.8,0.8.10]",2,success,,,
com.qudini|qudini-reactive-tests|0.0.49,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.hotels|waggle-dance-core|3.10.2,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
org.craftercms|crafter-deployer|4.0.0-rc1,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
io.bitbucket.ruttagorn_chatdee|common|1.0.8-java-8,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
io.github.draco1023|poi-tl-ext|0.3.12-beta,org.apache.poi|poi-ooxml-full|5.1.0,"[5.1.0,5.2.0]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.6.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
io.github.ericluoliu|apisix-runner-plugin-sdk|0.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.fizzgate|fizz-common|2.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.97,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apache.nifi.registry|nifi-registry-ranger-plugin|1.15.1,org.apache.ranger|ranger-plugins-audit|2.1.0,"[2.1.0,2.3.0]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.6.2,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
org.opencb.opencga|opencga-storage-benchmark|2.6.0,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.4.10,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
com.scoperetail.fusion|fusion-connect|0.70,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,null,2,failed,Y,,
com.fizzgate|fizz-spring-boot-starter|2.5.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-plugin|2.6.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.qudini|qudini-reactive-metrics|0.0.50,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.velocidi|apso-testkit_2.13|0.18.4,org.codelibs|elasticsearch-cluster-runner|7.10.2.0,No suitable version,2,failed,,Y,
in.hocg.boot|logging-spring-boot-starter|1.0.47,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
org.apache.linkis|linkis-eureka|1.3.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.branding.preference.management|org.wso2.carbon.identity.branding.preference.management.core|1.0.5,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.267,null,2,failed,Y,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user|1.1.25,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
com.gitee.kamismile|igniteEx|1.1.1,org.apache.ignite|ignite-log4j2|2.7.6,null,2,failed,Y,,
com.yahoo.maha|maha-core|6.91,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.gitee.kamismile|ignite-ex|1.1.2,org.apache.ignite|ignite-log4j2|2.7.6,null,2,failed,Y,,
com.tencent.bk.devops.ci.common|common-service|1.7.23-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.3.4,com.huaweicloud|esdk-obs-java|3.19.7,null,2,failed,Y,,
com.trigyn|dashboard|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.20,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.6.5,org.apache.ignite|ignite-log4j2|2.10.0,null,2,failed,Y,,
org.jboss.resteasy.spring|shared|2.0.1.Final,org.jboss.resteasy|arquillian-utils|5.0.0.Final,"[5.0.0.Final,5.0.5.Final]",2,success,,,
com.geektcp.common|thy-common-spring|1.0.6,org.springframework.boot|spring-boot-starter-log4j2|2.3.2.RELEASE,"[2.3.2.RELEASE,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.3.0,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.runsidekick|sidekick-api|0.0.1,org.springframework.boot|spring-boot-starter-log4j2|2.4.2,"[2.4.2,2.5.8]",2,success,,,
com.velocidi|apso-testkit_2.12|0.18.3,org.codelibs|elasticsearch-cluster-runner|7.10.2.0,No suitable version,2,failed,,Y,
com.fizzgate|fizz-spring-boot-starter|2.5.3-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
io.github.aafc-bicoe|dina-base-api|0.75,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
io.sunshower.arcus.test|test-lang|1.41.50.Final,io.sunshower.arcus|arcus-log|1.41.50.Final,No suitable version,2,failed,,Y,
gov.nasa.pds|registry-manager|4.3.0,gov.nasa.pds|registry-common|1.1.1,null,2,failed,Y,,
dev.galasa|dev.galasa.galasaecosystem.manager|0.20.0,dev.galasa|dev.galasa.framework|0.18.0,null,2,failed,Y,,
com.github.yujiaao|tablegen|1.8.0,org.springframework.boot|spring-boot-starter-log4j2|2.5.3,"[2.5.3,2.5.8]",2,success,,,
com.trigyn|java-web-starter|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.opencb.biodata|biodata-tools|2.7.0,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
org.kurento|kurento-test|6.18.0,org.apache.jmeter|ApacheJMeter_core|5.3,"[5.3,5.4.2]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.34,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
com.indoqa|indoqa-nexus-downloader-main|0.2.5,com.indoqa|indoqa-boot|0.12.0,"[0.12.0,0.16.0]",2,success,,,
com.yahoo.maha|maha-core|6.118,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.6.6,org.apache.ignite|ignite-log4j2|2.10.0,null,2,failed,Y,,
org.craftercms|crafter-deployer|3.1.23,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.2,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
in.hocg.boot|logging-spring-boot-starter|1.0.23,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user|1.1.26,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
io.sunshower.arcus.config|arcus-config|1.41.37.Final,io.sunshower.arcus|arcus-log|1.41.37.Final,No suitable version,2,failed,,Y,
org.apache.drill|distribution|1.20.0-hadoop2,com.oracle.oci.sdk|oci-hdfs-connector|3.3.0.7.0.1,"[3.3.0.7.0.1,3.3.1.0.1.0]",2,success,,,
software.tnb|system-x-kafka|0.0.1,io.strimzi|api|0.23.0,"[0.23.0,0.26.1]",2,success,,,
org.apache.linkis|linkis-spring-cloud-gateway|1.3.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.netflix.genie|genie-web|4.1.3,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
cn.tg-openx|openx-boot-booster|1.0.7,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.4.4.1,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.sinkedship.cerberus|cerberus-client-proxy-spring-boot-autoconfigure|0.2.2,com.sinkedship.cerberus|cerberus-service-client|0.2.2,No suitable version,2,failed,,Y,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.analytics|1.1.25,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
com.baidu.hugegraph|computer-driver|0.1.3,com.baidu.hugegraph|hugegraph-common|1.8.9,"[1.8.9,2.0.0]",2,success,,,
com.trigyn|typeahead|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.trigyn|java-web-starter|1.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
io.vlingo.xoom|xoom-symbio-geode|1.11.0,org.apache.geode|geode-core|1.9.0,"[1.9.0,1.9.1]",2,success,,,
org.opencb.biodata|biodata-tools|1.5.6,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
pro.haichuang.framework|hc-sdk-aliyunsms|1.2.0.211209,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,null,2,failed,Y,,
com.fizzgate|fizz-plugin|2.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.90,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apereo.cas|cas-server-support-sentry|7.0.0-RC5,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
io.gamioo|gamioo-navigation|0.2.11,io.gamioo|gamioo-common|0.2.11,null,2,failed,Y,,
org.opencb.cellbase|cellbase-server|5.0.1,org.opencb.cellbase|cellbase-lib|5.0.1,"[5.0.1,5.1.0]",2,success,,,
io.github.mpontoc|picaroon-core|4.1.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,"[2.3.4.RELEASE,2.5.8]",2,success,,,
org.apache.servicecomb.pack|alpha-spring-cloud-starter-consul|0.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user.store|1.2.2,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.4.2,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
org.sakaiproject.rsf|sakai-rsf-core|22.0,uk.org.ponder.rsf|rsf-core-ponderutilcore|1.3,No suitable version,2,failed,,Y,
org.opencb.opencga|opencga-storage-benchmark|2.4.11,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.yahoo.maha|maha-core|6.84,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.3.7.3,org.apache.ignite|ignite-log4j2|2.9.0,null,2,failed,Y,,
com.yahoo.maha|maha-core|6.126,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.scoperetail.fusion|fusion-connect|0.58,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.2.8,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.trigyn|typeahead|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.21,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test-2|999.7,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
io.github.ericluoliu|apisix-runner-core|0.4.0,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.netflix.genie|genie-web|4.1.2,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
com.hotels|waggle-dance-core|3.9.8,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
org.kurento|kurento-test|6.16.2,org.apache.jmeter|ApacheJMeter_core|5.3,"[5.3,5.4.2]",2,success,,,
org.bitbucket.askllc.fermenter.ale|ale-cookbook-angular|2.5.0,org.bitbucket.askllc.fermenter.stout|stout-cookbook-domain|2.5.0,No suitable version,2,failed,,Y,
com.indoqa|indoqa-nexus-downloader-main|0.2.3,com.indoqa|indoqa-boot|0.12.0,"[0.12.0,0.16.0]",2,success,,,
org.craftercms|crafter-deployer|3.1.18E,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.geektcp.common|thy-common-spring|1.0.3,org.springframework.boot|spring-boot-starter-log4j2|2.3.2.RELEASE,null,2,failed,Y,,
org.craftercms|crafter-deployer|3.1.27,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-plugin|2.4.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.xnx3.doc.javadoc|javadoc|1.8,com.huaweicloud|esdk-obs-java|3.19.5,null,2,failed,Y,,
com.fizzgate|fizz-spring-boot-starter|2.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
io.sunshower.arcus.config|config-spring|1.41.37.Final,io.sunshower.arcus|arcus-log|1.41.37.Final,No suitable version,2,failed,,Y,
io.sunshower.arcus.config|config-yaml|1.41.37.Final,io.sunshower.arcus|arcus-log|1.41.37.Final,No suitable version,2,failed,,Y,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.7,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
io.github.antonybi|timechannel|1.0.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.120,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.fizzgate|fizz-plugin|2.5.0-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.analytics|1.1.23,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.yahoo.maha|maha-core|6.132,org.apache.druid|druid-server|0.21.1,null,2,failed,Y,,
com.facebook.presto|presto-pinot-toolkit|0.268,com.facebook.presto.pinot|pinot-driver|0.1.2,No suitable version,2,failed,,Y,
com.fizzgate|fizz-common|2.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.scoperetail.fusion|fusion-connect-orchestrator|0.13,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,null,2,failed,Y,,
io.bitbucket.ruttagorn_chatdee|common|1.0.7-java-8,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,null,2,failed,Y,,
com.fizzgate|fizz-core|2.5.3-beta2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.17.5E,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.randomnoun.common|common-public|1.0.15,com.randomnoun.common|jessop|1.0.16,No suitable version,2,failed,,Y,
com.trigyn|gridutils|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.openforis.collect.earth|collect-earth-app|1.14.4,io.sentry|sentry-log4j2|5.0.1,"[5.0.1,5.5.0]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.7.3,com.huaweicloud|esdk-obs-java|3.20.6,null,2,failed,Y,,
com.tencent.bk.devops.ci.common|common-service|1.5.33-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,"[2.3.4.RELEASE,2.5.8]",2,success,,,
dev.galasa|dev.galasa.mq.manager|0.19.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.6.1,org.apache.ignite|ignite-log4j2|2.10.0,null,2,failed,Y,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.http|1.2.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
io.github.aafc-bicoe|dina-base-api|0.77,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.1,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.facebook.presto|presto-druid|0.266.1,org.apache.druid|druid-core|0.19.0,"[0.19.0,0.22.1]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.3.7.4,org.apache.ignite|ignite-log4j2|2.9.0,"[2.9.0,2.11.1]",2,success,,,
